ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
167601,65,60,65,65,32,56,52,46,71,63,72,74,63,63,67,68,72,75,72,60,75,72,58,53,55,64,75,74,14,8,15,14,6
198347,67,76,72,72,72,75,70,50,65,76,74,77,75,72,61,76,72,71,73,73,60,28,75,65,72,70,29,29,13,16,10,9,10
216258,68,76,58,73,68,80,63,46,53,77,91,93,83,74,74,68,69,75,64,67,43,31,76,68,67,66,35,33,10,11,12,11,11
242725,65,64,61,71,65,69,70,56,67,71,65,63,65,63,54,76,75,74,77,70,68,47,66,67,52,65,58,54,13,8,10,6,12
253253,69,57,59,62,41,70,64,54,58,62,71,65,75,67,77,65,62,72,69,65,70,57,71,65,70,67,61,58,11,8,15,13,9
233730,63,70,75,54,64,68,52,49,45,54,76,80,64,65,60,79,84,83,85,62,83,35,71,55,74,63,55,36,6,7,13,11,10
189060,49,41,76,67,37,62,32,61,62,66,63,68,64,76,64,69,78,66,79,53,74,78,63,65,65,73,77,75,10,7,11,13,8
241470,73,45,65,71,51,68,70,41,70,74,72,76,64,75,56,62,60,82,68,45,72,69,56,60,48,74,71,67,14,9,12,10,8
176071,59,46,64,76,56,65,66,54,66,69,58,41,70,71,76,68,60,84,67,53,78,67,58,63,66,66,67,68,15,6,8,6,11
169216,72,72,76,65,69,74,54,37,49,71,85,79,69,75,72,77,93,65,64,65,80,42,76,64,72,68,27,24,11,13,10,11,10
228111,62,66,53,59,57,69,60,62,53,68,84,88,82,58,62,63,73,90,67,65,84,52,62,62,53,61,52,50,10,14,12,14,8
193735,58,57,51,67,49,67,66,59,68,70,59,50,72,73,72,59,85,82,70,61,59,74,53,71,70,64,60,59,12,9,6,16,10
209440,64,73,66,71,67,78,67,71,63,74,86,86,88,73,84,69,61,78,64,65,38,28,74,65,66,68,22,23,15,14,12,9,10
208001,76,51,39,70,52,75,60,46,61,72,86,87,84,69,83,66,60,69,45,57,64,66,56,62,41,62,68,69,8,7,6,15,13
210333,75,71,65,74,66,76,69,57,63,74,78,79,78,70,84,68,48,63,58,67,54,28,74,76,70,71,42,45,11,8,10,12,6
156432,66,78,84,73,74,68,66,59,64,72,40,46,64,75,54,78,77,52,90,68,62,34,78,68,81,74,53,35,14,12,15,9,13
188091,58,70,54,68,67,73,68,53,52,73,88,84,87,71,81,76,84,82,75,67,73,43,73,43,52,63,29,19,15,6,9,7,15
228033,61,52,61,72,52,61,56,57,67,65,70,70,72,66,67,60,65,83,57,56,62,70,63,69,53,63,72,69,14,15,8,8,12
236920,71,68,52,68,67,81,72,58,54,79,90,87,84,68,84,77,62,65,52,76,63,25,66,69,66,74,32,27,5,6,14,7,12
196150,70,75,70,75,74,77,67,63,69,81,57,52,71,74,74,75,81,49,77,69,80,25,81,76,67,80,26,20,14,13,11,6,13
163261,71,47,67,71,43,67,66,33,67,71,52,49,55,75,61,80,73,66,67,66,84,75,58,59,56,69,76,77,11,8,9,9,8
199562,53,39,68,77,38,66,51,49,74,77,55,54,72,75,70,49,80,83,73,57,72,70,53,66,69,72,69,64,6,16,16,12,11
189574,57,61,76,77,47,69,68,66,76,75,42,46,40,76,43,67,33,66,74,68,70,77,73,77,58,72,80,77,7,12,8,7,9
176348,77,68,66,74,69,72,77,78,74,75,56,39,60,64,76,74,56,61,65,74,57,55,74,78,72,76,43,32,7,6,7,12,11
208004,70,50,74,74,38,66,40,34,73,72,64,66,66,77,68,60,78,75,74,41,82,79,55,55,42,78,82,77,7,10,6,9,11
234913,68,74,78,71,59,75,50,68,67,76,79,84,74,72,68,68,91,75,74,66,44,24,77,71,58,69,29,25,12,13,13,12,6
153938,74,56,71,68,43,68,62,57,67,71,51,47,68,71,55,66,75,53,73,59,68,72,65,70,59,73,74,72,13,16,8,6,6
200918,64,65,45,72,60,71,73,69,67,73,76,78,77,69,70,68,76,77,61,62,55,51,65,71,74,66,42,43,6,14,8,9,9
227600,67,44,47,68,46,67,68,42,62,69,82,85,84,70,79,54,71,83,65,42,72,66,63,64,45,67,67,65,7,13,6,13,13
230408,75,65,58,77,66,77,70,62,74,75,71,72,83,73,73,55,69,57,62,57,47,44,67,77,64,76,56,48,8,15,11,7,15
189946,74,41,69,74,42,70,54,44,73,75,57,39,66,72,77,58,82,77,63,42,72,74,53,62,58,69,75,74,16,10,10,11,16
244621,45,83,70,68,76,77,65,36,47,78,74,76,65,81,42,84,52,77,89,70,84,41,84,62,71,86,33,25,15,13,13,7,6
212099,58,58,39,71,63,70,58,51,68,68,69,64,76,64,74,61,68,77,67,60,65,68,55,62,62,68,70,66,15,14,11,15,8
13038,53,37,81,70,44,54,53,50,65,58,63,64,54,81,59,71,76,54,84,40,87,88,49,52,58,nan,85,82,13,8,14,10,9
209828,66,60,60,72,58,75,68,66,68,75,71,68,71,71,73,75,73,76,74,72,65,40,67,66,42,68,45,35,13,11,12,15,13
206563,53,57,42,70,59,63,57,43,64,69,79,69,92,62,92,61,86,83,57,57,72,61,61,62,48,68,61,57,16,9,9,14,10
212625,47,56,60,73,45,70,38,29,68,73,75,70,72,71,75,60,84,85,75,57,68,67,64,67,44,71,73,65,11,11,7,12,14
203138,59,51,57,65,49,64,58,65,65,65,61,60,74,68,73,63,90,80,63,61,78,66,60,63,42,62,68,66,9,14,8,11,9
229584,70,55,59,76,39,68,63,35,71,72,55,67,64,73,65,75,64,78,59,61,70,70,58,68,49,63,73,69,13,11,10,11,8
219871,66,62,44,68,37,70,50,57,56,72,76,71,76,65,85,68,54,66,61,62,73,67,62,63,53,68,68,68,13,15,13,12,14
232381,58,74,75,72,74,71,57,49,68,77,61,76,53,73,45,84,70,75,91,72,83,37,77,71,69,76,37,15,12,13,14,8,6
172013,73,45,72,70,42,67,72,38,68,72,63,69,67,72,56,59,71,73,70,68,70,74,58,59,49,66,68,71,16,10,8,12,6
49369,68,76,77,75,77,80,80,63,51,77,70,70,70,73,44,81,76,54,78,71,62,20,76,76,74,69,22,18,14,13,8,9,10
146947,56,60,70,78,40,68,60,28,77,76,48,53,50,79,43,77,61,77,82,63,58,78,62,75,57,66,79,72,12,11,16,6,13
237540,65,61,49,73,49,72,60,63,67,73,68,69,69,69,66,70,58,88,74,61,63,56,72,73,54,68,60,52,8,8,6,6,6
192366,52,54,82,70,57,51,50,39,70,66,54,54,58,77,58,69,88,65,78,56,90,80,48,53,45,79,81,80,12,5,8,11,12
219732,70,65,49,72,74,80,74,58,60,76,94,93,86,72,89,67,56,62,60,71,48,21,70,66,61,70,37,39,10,13,8,6,13
257229,68,58,46,69,35,66,71,29,67,68,88,89,72,68,68,67,56,88,72,49,80,65,57,67,37,61,66,67,12,11,11,7,14
220529,66,62,56,74,64,70,67,69,69,73,63,63,66,62,56,69,66,69,56,62,64,61,65,68,64,68,59,56,15,6,12,7,7
140038,68,51,43,69,68,62,75,75,68,69,42,34,63,67,77,76,53,60,66,75,67,66,60,68,84,69,67,57,15,7,11,9,15
209839,63,52,72,67,38,57,69,68,63,63,55,61,65,67,58,70,82,62,82,64,79,68,49,55,58,66,73,68,9,12,12,11,11
204307,75,49,46,75,30,73,68,44,54,72,75,69,77,72,75,54,75,75,59,40,73,68,68,59,49,71,75,75,12,13,14,10,12
179528,61,49,58,72,57,58,58,65,68,69,55,42,62,71,60,80,65,72,82,59,75,75,57,72,66,74,66,59,12,15,6,8,10
196899,75,71,59,67,65,77,73,71,62,76,86,85,83,71,76,75,64,74,59,67,46,31,73,74,71,74,25,21,7,14,11,6,14
253539,69,41,41,68,58,68,78,64,72,62,68,72,73,50,80,65,72,72,70,66,65,64,52,68,66,50,65,62,7,8,7,7,7
199861,63,62,58,72,62,73,54,52,63,73,87,77,85,72,85,72,67,78,39,59,57,54,67,70,63,70,39,52,16,8,13,9,10
225146,44,54,61,68,47,62,45,37,62,69,78,77,75,64,74,63,74,90,77,52,90,67,59,63,50,66,67,63,7,12,8,12,14
224389,65,74,62,72,73,72,75,59,62,73,78,75,75,73,77,73,73,74,69,75,70,18,76,75,65,65,15,16,16,7,13,12,12
201888,59,68,56,64,64,69,63,44,52,68,84,82,75,67,83,72,90,85,77,66,81,37,68,66,66,68,29,24,13,14,12,11,9
231942,64,61,60,71,67,65,67,58,70,69,70,72,78,69,71,66,51,87,66,73,66,55,67,70,50,67,44,45,11,10,7,13,14
190084,64,45,72,78,60,64,70,59,78,73,46,46,38,62,45,80,70,62,82,71,74,63,57,74,60,72,68,67,10,14,12,15,11
218208,57,54,68,72,37,59,48,54,70,64,80,67,74,67,76,67,75,94,78,58,67,71,52,48,49,61,70,63,11,6,13,9,8
223791,69,59,45,72,66,71,64,62,68,70,77,73,85,64,80,53,41,70,50,55,53,56,73,71,60,66,67,64,11,7,13,8,11
204024,60,46,61,77,58,72,54,51,71,76,52,48,64,82,54,54,51,90,71,42,75,81,70,72,47,77,77,72,8,13,9,6,8
217940,60,29,77,75,22,50,51,48,69,71,73,71,71,82,69,67,79,74,80,27,88,85,49,42,41,73,86,83,7,15,7,10,10
226766,66,59,42,74,57,86,75,42,68,82,94,90,92,77,94,65,66,75,30,55,67,21,76,77,63,78,30,29,14,14,8,7,15
253220,67,47,55,66,54,67,67,42,61,68,80,80,72,66,71,66,76,74,68,57,66,65,66,63,40,66,68,66,13,12,8,10,7
234795,51,53,47,74,52,72,59,58,69,74,60,69,72,71,72,65,41,73,66,60,72,66,66,71,59,67,71,64,9,15,11,6,15
237840,55,55,45,74,48,70,60,64,71,73,76,70,78,68,78,70,65,83,68,54,60,62,63,71,48,74,60,53,12,10,11,9,6
205365,74,68,48,70,67,77,68,69,64,76,81,79,75,72,77,75,59,71,58,76,53,32,71,73,59,74,38,31,11,14,13,11,6
242222,53,49,58,69,53,65,55,55,68,67,71,71,69,66,71,59,91,82,68,56,82,68,57,59,49,64,64,64,8,5,14,11,14
233057,70,70,70,71,63,73,66,60,74,70,74,73,76,70,68,71,90,74,69,69,69,29,70,69,64,79,16,31,10,9,15,13,6
198420,62,69,66,71,63,73,49,50,59,73,91,92,82,69,82,75,92,64,60,69,72,35,74,71,65,73,33,34,3,3,3,3,3
153048,77,69,41,79,75,73,81,72,77,75,63,65,83,77,68,68,32,61,44,73,44,44,74,78,61,79,42,58,12,9,10,8,15
191252,63,59,59,63,51,62,56,60,58,64,77,78,67,62,68,67,78,86,76,60,70,60,59,58,57,64,61,65,6,6,16,10,12
238922,60,55,68,75,44,72,56,37,70,73,71,74,70,72,56,62,68,84,68,49,69,69,68,71,46,69,70,63,14,10,9,6,6
229037,69,70,55,68,68,69,69,58,64,68,72,70,73,74,60,77,77,75,68,68,42,40,73,62,65,63,44,46,11,9,6,8,13
234128,70,65,54,71,56,82,75,58,65,80,86,89,90,73,78,72,55,66,42,70,55,33,69,70,62,73,41,44,6,12,13,9,9
242036,64,64,62,72,57,71,76,70,64,73,63,61,73,70,65,72,34,67,76,73,64,63,68,71,62,70,57,49,7,8,5,11,9
199917,52,58,49,67,41,64,69,70,62,69,70,70,74,67,78,64,67,73,62,66,62,62,65,68,68,66,61,53,8,13,15,7,9
186385,68,56,45,70,40,66,67,66,71,68,53,55,65,70,69,68,61,73,65,66,73,68,55,65,66,75,72,67,14,9,10,12,10
4077,77,68,55,74,58,77,85,80,71,80,71,68,75,77,78,73,69,48,45,75,66,31,71,76,79,nan,25,25,8,9,7,12,13
212692,78,76,38,74,56,82,76,73,67,82,81,74,82,72,88,77,51,68,58,75,39,29,74,75,65,74,28,27,11,10,12,12,11
246389,64,61,46,67,58,66,64,69,62,67,79,79,75,65,73,59,70,82,62,57,70,54,64,71,53,64,57,53,14,11,11,9,6
209769,61,66,60,62,67,75,77,66,42,73,84,83,90,55,71,73,89,62,43,74,74,42,62,67,50,57,44,48,8,9,11,9,13
157931,67,65,53,66,69,65,69,73,63,65,61,62,69,67,72,67,59,63,66,66,54,65,65,66,75,71,50,48,8,16,7,9,16
189819,64,69,61,67,66,78,64,68,60,75,83,79,84,68,78,70,68,72,60,62,63,26,69,71,67,68,39,31,13,13,7,12,15
198150,46,72,78,77,74,70,66,50,72,71,67,71,63,72,70,78,68,73,61,65,80,32,70,64,69,74,41,33,11,6,11,16,12
208856,73,57,68,72,31,62,43,59,71,68,60,65,60,62,62,68,80,92,72,53,68,66,57,71,47,65,70,69,14,13,12,12,12
214971,72,73,60,73,55,79,73,51,67,78,84,79,80,69,76,73,58,73,72,70,44,38,73,71,63,74,32,27,7,11,10,9,11
218534,58,77,63,73,71,79,57,39,58,75,79,81,79,72,73,72,73,75,68,69,66,22,74,69,60,65,25,26,14,15,10,15,10
167753,68,73,73,70,65,76,63,45,62,76,75,75,79,71,84,71,92,73,58,71,76,37,74,65,59,70,19,20,11,7,15,15,11
183966,68,38,70,65,28,59,61,52,74,66,57,61,63,72,66,78,78,62,73,73,73,75,51,59,35,68,77,75,15,14,15,6,15
159169,51,35,71,69,22,63,47,66,65,65,70,72,66,60,79,82,81,65,80,69,78,74,32,69,60,nan,66,64,9,12,13,8,14
191198,70,50,57,66,58,62,69,63,67,63,65,65,67,65,63,71,71,58,68,65,68,68,62,68,50,70,65,65,6,13,6,10,15
238856,43,43,61,73,49,62,67,40,74,70,58,63,70,72,70,75,80,90,70,67,79,69,49,57,51,71,72,70,6,8,6,11,8
210917,51,56,52,72,55,66,65,68,70,73,66,68,78,65,71,70,58,76,63,66,68,50,63,69,65,67,51,51,9,15,15,12,14
239845,64,40,54,74,49,70,60,45,69,74,76,70,72,71,77,67,57,75,58,60,75,72,59,64,48,63,71,70,6,12,9,6,7
253149,69,48,50,68,38,76,64,47,54,75,92,89,88,61,89,51,71,74,64,47,66,60,59,63,39,74,67,65,12,7,8,13,14
223981,71,54,56,68,46,65,70,41,70,67,73,72,71,64,68,54,74,75,68,55,74,66,58,59,51,62,70,68,15,13,6,11,9
202304,63,63,52,68,56,62,57,62,65,65,58,68,69,66,60,65,76,70,73,65,64,66,64,70,52,55,62,60,16,12,9,15,13
199282,49,47,38,64,45,58,51,45,58,63,65,64,82,68,86,71,74,82,67,54,89,73,53,57,54,58,75,76,16,16,13,13,12
140497,73,60,39,66,54,66,75,74,70,71,68,65,83,67,90,74,58,66,32,72,76,52,64,68,61,72,54,50,15,7,11,10,9
226765,64,73,59,76,64,72,66,70,61,79,91,84,91,68,81,69,80,68,70,77,27,23,77,78,61,76,23,22,10,8,16,7,7
158309,65,61,71,67,59,65,58,60,63,63,67,66,59,63,74,74,77,69,82,67,67,48,69,69,72,65,52,51,10,9,7,11,9
207448,59,33,57,65,43,69,56,27,67,67,82,88,92,74,85,66,78,81,62,59,55,70,40,52,52,72,69,67,16,15,7,14,15
217242,64,70,51,70,58,75,70,71,61,74,79,71,86,67,77,69,80,67,57,68,41,27,73,67,65,73,48,50,9,11,14,11,12
212911,72,64,55,70,67,84,74,69,60,78,92,91,84,71,77,77,63,66,58,66,56,21,75,67,73,78,19,23,8,11,7,8,6
219652,69,69,52,73,59,72,71,71,68,74,75,75,76,70,86,68,56,54,50,65,52,56,69,72,63,68,49,42,11,10,9,12,11
155976,79,62,66,70,72,65,82,77,74,71,37,34,46,61,53,81,81,33,73,71,85,56,63,72,78,62,57,54,8,7,9,6,6
189303,64,77,72,70,75,72,65,47,59,74,65,75,66,72,67,78,66,69,79,72,75,36,77,65,78,72,40,29,8,7,7,7,10
196072,70,65,60,70,68,71,71,66,68,75,34,55,64,67,56,69,71,34,78,64,61,68,68,73,80,74,62,56,12,8,7,9,6
188876,73,46,65,77,59,73,72,72,77,75,50,45,60,71,62,68,59,47,59,68,70,72,51,76,52,72,68,66,13,6,10,10,10
251470,73,63,68,75,59,74,71,68,68,76,68,77,70,68,55,64,61,73,68,61,47,55,64,68,46,72,57,48,11,8,14,8,8
190502,63,55,63,68,63,60,70,67,65,63,55,52,59,67,64,77,69,65,68,59,72,69,59,64,71,65,66,66,11,14,6,8,6
235511,73,61,59,70,41,68,70,72,59,67,78,74,60,59,68,63,68,72,65,72,55,55,56,60,57,55,70,67,11,12,13,11,8
217794,63,50,53,65,50,70,65,58,59,65,89,89,78,71,75,61,53,72,71,60,59,61,70,58,47,55,63,59,7,14,12,9,10
201901,64,59,52,66,42,65,61,54,62,66,73,72,78,58,78,63,81,90,71,67,64,60,58,64,56,63,58,57,11,7,11,12,12
139720,61,45,82,74,46,63,61,52,75,70,48,51,50,77,41,73,58,63,87,55,80,82,41,64,63,81,84,80,10,9,5,8,6
225847,65,65,54,69,61,66,73,75,68,68,66,68,73,57,74,72,69,72,66,70,58,55,65,67,42,70,59,56,8,7,6,11,8
243055,65,60,48,65,56,79,70,47,60,75,85,80,87,75,77,70,58,68,58,55,43,50,74,71,56,74,61,52,9,14,7,6,14
185109,65,46,66,61,34,59,71,69,58,65,72,75,66,62,59,73,83,81,73,68,71,63,45,59,60,62,65,67,15,7,8,11,12
164079,60,56,74,68,71,59,75,72,68,63,30,32,35,71,59,80,75,67,80,67,65,73,50,53,83,76,73,70,15,10,16,6,6
214990,68,59,64,64,41,63,62,64,61,64,87,94,59,59,62,58,61,70,72,60,61,60,60,62,55,55,65,66,11,16,12,15,10
186672,62,49,73,67,54,65,67,60,60,69,50,55,62,71,49,64,77,68,78,56,78,68,60,61,63,75,71,70,7,16,6,10,14
232244,51,36,47,70,47,65,47,41,67,66,74,52,80,74,88,53,83,89,61,64,90,83,31,60,48,65,80,78,6,10,5,14,9
225014,69,58,50,80,48,80,58,41,76,80,74,68,86,72,78,62,58,69,34,56,50,60,68,74,55,74,64,60,14,12,11,11,15
208622,58,74,71,70,74,73,71,57,50,79,78,79,73,73,63,79,64,64,69,77,65,30,75,60,66,69,31,21,13,8,11,7,15
252150,64,54,67,66,56,52,60,76,56,60,55,60,50,67,50,84,87,73,77,75,71,70,33,60,57,73,73,71,12,10,13,9,10
235947,77,69,42,72,66,70,78,78,70,68,68,70,76,61,73,71,53,66,56,79,60,50,62,71,65,65,47,45,7,10,11,10,5
242342,65,56,47,73,56,75,71,66,73,73,77,75,83,63,87,65,59,69,49,57,59,61,63,69,52,72,59,49,9,6,10,11,9
214692,70,67,53,74,53,76,73,63,68,76,84,83,81,74,82,70,67,63,48,64,48,49,74,69,67,60,32,31,8,10,7,10,11
200898,65,62,52,67,48,67,50,67,64,66,70,72,79,59,76,70,78,74,61,68,64,57,63,65,58,60,56,50,11,15,15,11,11
209335,68,54,44,64,40,62,67,68,61,65,73,78,67,61,68,74,73,85,72,60,60,63,58,64,51,62,66,64,11,7,12,12,15
222671,60,75,75,62,69,71,46,62,65,69,77,73,71,70,56,68,78,68,81,66,71,36,73,55,72,63,54,41,15,14,7,11,10
232080,71,66,45,67,60,76,69,56,62,76,84,79,83,69,83,69,63,85,64,57,57,36,68,69,64,63,43,44,11,8,10,6,11
169607,61,54,66,67,58,60,57,58,68,66,50,53,64,64,72,71,65,67,71,56,90,66,47,60,64,64,70,73,11,9,15,14,15
199387,67,72,70,72,61,71,57,58,62,73,65,69,70,73,69,72,76,79,74,65,70,28,73,71,67,69,37,48,9,15,11,13,7
216335,56,55,62,78,50,67,45,44,76,75,63,68,59,65,58,64,70,80,66,50,76,75,52,58,55,74,74,71,13,15,11,15,9
194229,78,28,65,71,28,65,69,38,68,74,65,69,74,80,65,71,78,82,68,39,76,78,46,64,23,70,81,82,14,9,7,9,15
239970,66,68,47,74,58,81,73,55,68,80,79,78,79,69,85,71,70,68,72,65,45,41,68,69,58,71,37,32,13,13,10,15,12
162047,61,58,60,68,59,59,68,78,69,64,59,40,57,60,64,74,61,66,71,71,66,72,60,71,65,61,67,61,15,6,10,8,16
205086,74,63,49,72,58,74,79,79,69,73,65,45,83,70,82,73,68,75,48,70,53,56,67,73,65,65,30,34,16,14,14,10,10
140196,76,60,60,73,63,66,81,85,71,70,30,30,61,62,64,70,31,52,73,66,58,67,68,75,82,82,65,63,15,9,15,14,7
244287,64,69,59,67,62,70,64,63,64,73,78,82,77,67,67,76,69,73,69,70,46,35,68,71,66,62,36,33,14,14,11,12,13
228981,59,76,77,65,64,74,49,70,48,70,78,77,71,66,68,76,88,77,75,66,66,39,75,56,64,72,39,34,12,10,7,9,14
230376,67,60,57,71,66,70,70,71,69,72,66,64,67,67,75,75,44,69,63,71,45,60,64,74,69,68,53,48,5,12,13,10,6
242002,71,64,58,65,69,73,51,45,55,68,88,90,82,62,75,71,84,85,65,59,65,45,64,53,47,57,49,47,14,8,8,14,13
165190,64,60,67,68,53,59,65,53,64,67,56,52,52,67,69,66,87,55,78,65,66,69,65,60,65,73,67,64,13,13,8,10,13
219879,72,70,43,72,48,80,72,66,68,74,83,80,86,71,90,70,61,70,33,71,49,36,69,72,68,71,50,41,7,10,7,13,8
240982,65,53,62,75,48,61,73,65,69,66,60,67,54,70,72,66,64,72,72,59,74,71,53,62,61,71,65,59,6,10,6,7,11
142454,71,61,49,69,62,62,83,81,71,72,34,37,57,61,67,80,51,54,65,73,68,65,59,66,83,70,61,60,13,10,16,16,7
183569,65,73,72,74,73,80,74,44,63,76,71,74,73,74,61,77,68,73,77,64,55,40,76,67,68,75,36,20,9,9,9,16,6
230366,77,46,75,69,42,53,43,68,63,76,72,60,64,71,72,65,73,77,64,64,72,65,51,45,63,68,66,76,7,8,10,12,7
211527,72,73,55,71,58,74,76,80,70,69,71,76,74,62,72,69,61,73,65,71,42,27,67,66,74,64,36,25,16,13,9,15,7
183336,72,62,53,67,51,69,70,71,64,68,72,71,70,67,67,81,51,62,72,70,64,48,70,65,69,66,39,49,13,9,13,13,16
205157,53,56,51,75,61,67,58,45,72,71,65,68,77,66,80,62,46,78,61,63,72,65,63,73,47,68,71,65,12,6,13,7,12
242776,70,58,47,64,41,69,67,57,67,67,90,88,76,65,75,61,71,88,43,58,56,60,57,57,48,59,65,63,7,8,14,12,10
189358,65,70,48,80,72,81,74,68,73,80,65,56,80,76,76,54,60,60,35,55,29,57,81,80,70,79,53,47,11,9,8,9,13
230468,77,64,68,75,64,79,77,76,74,76,73,72,76,74,67,63,44,82,67,66,34,45,75,76,76,67,23,22,9,9,8,8,16
214491,71,69,51,71,70,78,69,40,66,73,89,93,92,74,73,74,58,65,61,67,67,26,75,71,54,73,27,27,8,12,13,6,10
188554,67,70,47,71,62,71,78,79,69,72,72,70,90,68,89,65,75,68,61,70,48,39,64,67,68,63,28,23,12,8,10,13,12
202465,59,57,55,66,56,60,59,63,64,63,68,67,73,67,75,65,68,81,67,64,74,63,59,65,64,64,63,59,7,14,8,7,9
225659,59,43,72,72,47,60,49,42,70,72,53,59,54,75,52,75,43,76,81,69,83,80,56,63,53,68,76,75,12,11,14,16,6
224368,69,68,42,73,66,77,66,62,66,75,82,82,81,68,84,73,70,74,62,68,48,28,70,67,58,64,37,44,8,12,8,8,8
192658,75,42,60,72,44,68,68,45,71,72,67,64,68,69,75,72,73,64,63,54,76,70,50,59,44,74,70,70,11,10,8,8,12
178284,67,64,42,75,68,74,75,72,68,72,68,66,74,72,71,72,37,63,60,70,63,43,70,73,73,74,49,41,6,13,9,11,13
247124,66,53,61,67,56,71,66,49,61,70,79,77,71,67,75,65,73,70,64,53,61,63,66,54,46,63,69,70,8,14,8,11,7
247263,39,54,77,80,33,61,46,32,74,62,71,76,65,77,62,74,75,74,79,30,82,76,27,59,77,76,81,76,5,10,13,7,15
185214,59,44,47,81,57,66,72,67,68,70,65,56,62,62,66,72,70,73,65,67,61,70,55,67,62,72,67,59,8,12,14,11,14
240045,55,61,61,68,54,68,57,47,69,70,67,61,66,65,65,63,62,76,69,64,63,66,65,67,60,65,66,64,13,10,8,14,14
208260,56,45,55,73,26,64,55,62,71,70,73,76,66,70,68,65,70,81,71,63,80,75,34,54,57,72,74,72,7,7,13,12,11
191151,54,37,67,77,31,75,48,25,66,69,64,65,64,69,71,64,79,88,76,55,78,74,53,68,50,63,77,69,16,14,14,10,9
205351,70,65,42,72,63,71,75,75,69,75,74,65,77,65,86,76,48,63,30,68,67,44,67,73,66,69,48,50,13,13,14,10,8
206254,75,63,65,69,58,70,73,64,65,73,81,79,82,65,72,61,61,85,62,63,61,41,69,71,61,64,45,31,15,10,11,13,10
222986,51,54,71,68,50,58,63,65,70,65,54,64,65,66,53,62,61,68,78,61,71,70,58,55,68,65,72,70,8,9,16,14,15
226568,62,67,53,73,54,76,80,68,71,72,81,78,85,69,69,67,47,84,67,71,57,32,64,74,64,68,31,33,6,9,16,15,13
220337,66,54,73,65,39,61,41,39,68,67,68,74,68,71,62,58,74,77,85,55,79,73,55,58,41,70,74,72,15,11,15,9,7
230358,76,45,69,74,55,61,61,62,71,72,63,68,75,71,76,53,62,64,59,51,54,59,51,61,63,64,77,75,14,8,7,8,7
152718,64,71,76,66,65,68,67,57,58,70,75,74,76,64,58,79,70,67,79,65,63,45,69,68,73,67,36,24,8,10,14,9,16
238305,78,60,72,75,39,68,73,32,65,75,73,75,66,73,68,59,63,70,66,49,59,72,61,59,36,68,76,77,8,8,7,11,9
229896,69,46,58,61,47,64,62,52,60,66,75,78,74,63,70,72,70,84,70,64,71,62,63,47,51,64,66,68,11,6,10,12,13
248112,65,62,55,66,45,69,41,44,63,70,80,73,80,68,72,66,69,76,67,61,68,65,64,64,47,52,68,64,10,7,7,14,12
237207,76,69,62,70,49,81,72,71,61,75,92,83,80,69,79,66,88,70,46,64,57,31,70,72,52,74,32,27,11,13,6,10,12
208977,65,60,58,65,69,71,56,48,53,67,91,92,77,64,70,78,80,72,62,64,69,45,65,65,67,62,30,28,12,13,13,7,11
237499,62,64,68,69,41,76,74,68,63,74,71,60,77,70,63,75,70,72,67,74,53,46,67,62,57,64,53,54,8,6,14,8,12
237848,57,53,67,70,48,68,60,48,68,70,72,71,70,68,69,67,70,78,71,64,56,60,58,66,51,62,68,65,10,11,8,7,12
167308,62,42,67,66,52,59,68,59,67,64,68,69,65,66,66,72,72,70,67,52,70,67,58,57,67,65,66,69,10,7,8,14,13
225844,69,64,46,65,60,77,81,77,60,78,84,82,90,66,92,85,40,67,33,77,58,24,65,68,71,70,37,35,7,12,14,9,12
236245,58,73,69,65,66,79,59,57,58,77,91,89,79,74,63,72,80,74,72,65,68,33,73,73,65,69,21,25,9,7,6,10,9
224591,66,52,62,70,44,63,69,68,68,68,55,52,52,71,55,67,68,65,73,59,71,69,58,68,68,66,68,66,14,12,9,13,16
202601,71,38,67,67,44,69,64,47,65,70,76,75,73,64,74,66,64,67,71,43,74,68,54,55,52,62,70,69,14,14,7,14,11
241637,47,49,67,74,46,72,47,45,71,74,63,71,67,70,60,67,73,73,73,48,73,73,68,70,47,72,73,68,9,8,12,12,7
216802,55,73,73,71,67,77,55,47,61,75,85,81,87,69,89,65,83,61,73,67,55,25,69,71,67,63,25,29,13,8,13,11,9
176635,81,68,51,88,78,82,84,75,82,88,67,61,75,81,71,70,45,62,56,67,44,24,80,90,67,83,16,19,6,14,10,6,14
215700,57,58,58,64,60,62,60,52,63,64,74,76,71,60,75,58,72,90,66,60,64,60,59,63,59,57,63,61,9,14,8,14,10
215725,70,46,70,73,55,69,62,41,70,74,71,72,67,73,62,57,63,74,59,54,68,70,59,56,48,67,73,71,14,9,7,7,14
221820,62,62,58,70,57,67,70,72,67,74,71,73,75,71,68,64,52,69,57,63,60,53,69,71,72,72,49,39,14,9,15,14,15
212137,72,51,61,61,51,67,67,51,57,68,79,87,71,68,66,63,58,83,64,50,69,65,61,65,50,66,64,63,13,8,6,9,14
196948,63,59,58,69,59,67,64,55,61,71,64,64,65,69,70,67,59,64,65,60,71,61,70,68,71,72,61,53,13,12,15,13,9
